id,Workplaces,College,School,Places,Gender
7677,works at trường thpt phan văn đạt,no schools to show,no schools to show,"tân an, long an|tân an, long an",notknown
7678,no workplaces to show,no schools to show,went to nguyễn công trứ - trường thcs nguyễn công trứ,"angiang, an giang, vietnam",notknown
7679,no workplaces to show,no schools to show,no schools to show,no places to show,female
7680,đội văn nghệ khoa qtkd trường đh tôn đức thắng,studied at international air transport association (iata)|studied at international air transport association (iata)|studied at international air transport association (iata),went to trường trung học phổ thông nguyễn đình chiểu,"ho chi minh city, vietnam|my tho",male
7681,works at lsr minh phúc,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang","angiang, an giang, vietnam|biên hòa",notknown
7682,no workplaces to show,no schools to show,no schools to show,no places to show,male
7683,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7684,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|tinh bien",notknown
7685,no workplaces to show,no schools to show,went to thpt tiểu la - thăng bình - quảng nam,"quang nam, quang nam-da nang, vietnam",notknown
7686,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7687,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
7688,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7689,no workplaces to show,no schools to show,no schools to show,no places to show,male
7690,btv at kinh doanh trẻ,no schools to show,no schools to show,no places to show,notknown
7691,works at may tu nhan,no schools to show,went to trường trung học cơ sở phú thạnh,phú lâm|phú tân,female
7692,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",female
7693,tân châu,no schools to show,went to thpt đức trí,"tân châu|angiang, an giang, vietnam",male
7694,works at clevai - việt nam,studies at trường đại học kinh doanh và công nghệ hà nội,went to thpt văn hiến - hà nội|went to thpt văn hiến - hà nội,"hanoi, vietnam|hanoi, vietnam",female
7695,no workplaces to show,studied at vietnam australia international school,no schools to show,"thủ đức|ho chi minh city, vietnam",notknown
7696,no workplaces to show,no schools to show,no schools to show,no places to show,female
7697,no workplaces to show,no schools to show,went to trường thpt dĩ an,"quang nam, quang nam-da nang, vietnam",notknown
7698,works at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm|works at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to thpt buon ho,"buôn ma thuột, đắc lắk, vietnam|hà tĩnh",male
7699,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7700,no workplaces to show,no schools to show,went to trường thcs phú thạnh|went to trường thcs phú thạnh,no places to show,female
7701,works at đội chữa cháy và cứu nạn cứu hộ khu vực châu đốc,no schools to show,no schools to show,"chaudok, an giang, vietnam",notknown
7702,no workplaces to show,no schools to show,goes to trường thpt nguyễn huệ - tp. vũng tàu,vung tau,female
7703,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7704,no workplaces to show,studied at trường đại học mở tp. hcm - tư vấn tuyển sinh,no schools to show,"ho chi minh city, vietnam|nam định, nam định, vietnam",female
7705,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang",tân châu,notknown
7706,no workplaces to show,no schools to show,goes to thpt tân châu,"angiang, an giang, vietnam|tân châu",female
7707,works at học viện hàng không việt nam (ăn hàng - ở không).,studied hocsinh at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
7708,no workplaces to show,no schools to show,no schools to show,no places to show,male
7709,no workplaces to show,no schools to show,no schools to show,"los angeles, california|los angeles, california",male
7710,no workplaces to show,studies at đại học y khoa phạm ngọc thạch|studies at đại học y khoa phạm ngọc thạch,went to trường thpt nguyễn hữu huân|went to trường thpt nguyễn hữu huân|went to trường thpt nguyễn hữu huân|went to trường thpt nguyễn hữu huân,"phan rang|phan rang-tháp chàm, ninh thuận, vietnam",male
7711,works at binh duong - viet nam,no schools to show,went to trường đời,"ap binh duong (1), vietnam|tra vinh",notknown
7712,no workplaces to show,studied at đại học thương mại,no schools to show,no places to show,female
7713,học sinh at trường du lịch - đại học huế - huht,no schools to show,went to thcs phú an|went to thcs phú an,"hue, vietnam|hue, vietnam",female
7714,trường mg hòa lac|trường mg hòa lac,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
7715,no workplaces to show,no schools to show,went to trường thpt đức trí,"phú lâm, an giang, vietnam",female
7716,tân châu|tân châu,no schools to show,went to trường thcs phú lâm,tân châu,female
7717,no workplaces to show,studied at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,went to trường thpt lê hoài đôn-bến tre,bến tre|bến tre,notknown
7718,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
7719,worked at admicro,no schools to show,no schools to show,"da nang, vietnam",male
7720,no workplaces to show,no schools to show,no schools to show,no places to show,female
7721,,,,,
7722,works at binh duong - viet nam,studies automobile engineer at cộng đồng sinh viên trường cao đẳng kỹ thuật cao thắng,"goes to thpt trịnh hoài đức, thuận an, bình dương",thu dau mot,male
7723,no workplaces to show,studies at trường đại học y khoa phạm ngọc thạch,no schools to show,no places to show,female
7724,no workplaces to show,studied at cao đẳng kinh tế đối ngoại tp.hcm|studied at cao đẳng kinh tế đối ngoại tp.hcm,no schools to show,mo cay|mo cay,female
7725,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7726,no workplaces to show,studies y đa khoa tại at đh y khoa phạm ngọc thạch,went to thpt lê hồng phong-tây hòa-phú yên,"ho chi minh city, vietnam",female
7727,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam|angiang, an giang, vietnam",male
7728,no workplaces to show,studied cong nghe sinh hoc at đại học cần thơ - ctu.vn,went to từ học trường thcs vĩnh hòa,no places to show,female
7729,no workplaces to show,no schools to show,no schools to show,bến tre,female
7730,studying at trường tiểu học -thcs - thpt bùi thị xuân biên hòa,studied at thcs bùi thị xuân - biên hòa,went to trường tiểu học -thcs - thpt bùi thị xuân biên hòa,"di an|châu thành, tiền giang, vietnam",female
7731,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
7732,no workplaces to show,studied it - software engineering at fpt university hcm,went to trường thpt tân châu,"ho chi minh city, vietnam|tân châu",male
7733,trợ giúp tăng đơn nhanh chóng|trợ giúp tăng đơn nhanh chóng|trợ giúp tăng đơn nhanh chóng|trợ giúp tăng đơn nhanh chóng|trợ giúp tăng đơn nhanh chóng|trợ giúp tăng đơn nhanh chóng,no schools to show,went to thpt võ thị sáu,"angiang, an giang, vietnam|angiang, an giang, vietnam",male
7734,works at hệ thống giáo dục nqh,studies at benedictine university,no schools to show,"guangzhou, china",notknown
7735,works at hitachi vantara vietnam,studied at hutech - đại học công nghệ tp.hcm,went to mansfield legacy high school,"ho chi minh city, vietnam|tây hòa",notknown
7736,no workplaces to show,no schools to show,went to thpt tân châu,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
7737,no workplaces to show,no schools to show,no schools to show,no places to show,female
7738,works at freelance videographer & photographer|works at freelance videographer & photographer|works at freelance videographer & photographer|works at freelance videographer & photographer|works at freelance videographer & photographer|works at freelance videographer & photographer|works at freelance videographer & photographer|works at freelance videographer & photographer|works at freelance videographer & photographer,no schools to show,no schools to show,"ho chi minh city, vietnam",male
7739,no workplaces to show,studies at cao đẳng du lịch sài gòn|studies at cao đẳng du lịch sài gòn,no schools to show,"binh phuoc, vietnam",male
7740,tân châu,no schools to show,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam|ho chi minh city, vietnam",female
7741,works at phan rí cửa,studied at hutech - đại học công nghệ tp.hcm,no schools to show,"long xuyên|chaudok, an giang, vietnam",notknown
7742,works at youth travel club - uel,studied at trường thcs - thpt nguyễn khuyến cơ sở 4|studied at trường thcs - thpt nguyễn khuyến cơ sở 4,no schools to show,tân uyên,notknown
7743,telesales operators at home credit|telesales operators at home credit,studies at hutech - đại học công nghệ tp.hcm,no schools to show,"ho chi minh city, vietnam",female
7744,no workplaces to show,no schools to show,no schools to show,no places to show,female
7745,no workplaces to show,studied sư phạm hóa học at trường đại học cần thơ,"went to thpt tân châu, tân châu, an giang",tân châu|tân châu,female
7746,works at huyện thới lai,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
7747,no workplaces to show,no schools to show,no schools to show,"quang nam, quang nam-da nang, vietnam",female
7748,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,di linh,notknown
7749,"works at liên hương town , tuy phong , bình thuận",no schools to show,went to trường thpt tuy phong,no places to show,female
7750,nhân viên at ndr info,no schools to show,no schools to show,"ho chi minh city, vietnam",notknown
7751,no workplaces to show,studied at đại học cần thơ - ctu.vn,no schools to show,long xuyên|long xuyên,male
7752,no workplaces to show,no schools to show,no schools to show,cà mau|cà mau,notknown
7753,can tho,no schools to show,"went to thpt  lai vung 1, lai vung, đồng tháp","ho chi minh city, vietnam|lai vung",female
7754,no workplaces to show,studied kế toán- kiểm toán-tài chính at uef - đại học kinh tế tài chính tp.hcm,no schools to show,"ho chi minh city, vietnam|nhơn trạch",female
7755,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
7756,no workplaces to show,no schools to show,no schools to show,"phu my, vietnam|phu my, vietnam",notknown
7757,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7758,no workplaces to show,no schools to show,no schools to show,bac lieu,notknown
7759,no workplaces to show,studies at đại học kiến trúc tp.hồ chí minh,no schools to show,"ho chi minh city, vietnam|tam ky",male
7760,works at trobz|works at trobz|works at trobz|works at trobz|works at trobz,studied it at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,"went to trường thpt tp cao lãnh , đồng tháp, việt nam","ho chi minh city, vietnam|ho chi minh city, vietnam",male
7761,worked at thpt tháp mười - đồng tháp,studies nông học at trường đại học nông lâm tp.hcm,went to thpt tháp mười - đồng tháp,thap muoi|thap muoi,male
7762,computer vision at ftech - ai|computer vision at ftech - ai|computer vision at ftech - ai,studies công nghệ thông tin at trường đại học bách khoa-đại học đà nẵng|studies công nghệ thông tin at trường đại học bách khoa-đại học đà nẵng,went to trường thcs lý tự trọng tiên phước|went to trường thcs lý tự trọng tiên phước,"quang nam, quang nam-da nang, vietnam",notknown
7763,no workplaces to show,studies marketing at trường đại học mở tphcm|studies marketing at trường đại học mở tphcm,goes to trường thpt tuy phong,"ap vinh hao, thuin hai, vietnam",female
7764,tân châu,no schools to show,no schools to show,"angiang, an giang, vietnam|tân châu",female
7765,no workplaces to show,no schools to show,went to trường trung học phổ thông nguyễn đình chiểu,my tho|my tho,female
7766,no workplaces to show,no schools to show,no schools to show,"angiang, an giang, vietnam",notknown
7767,no workplaces to show,no schools to show,no schools to show,tân châu,notknown
7768,no workplaces to show,no schools to show,no schools to show,no places to show,male
7769,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|phu quoc, kiến giang, vietnam",notknown
7770,no workplaces to show,no schools to show,no schools to show,cà mau,notknown
7771,"ho chi minh city, vietnam",studied at thcs lam son 2 - quan 6,went to thcs lam son 2 - quan 6,"ho chi minh city, vietnam|ho chi minh city, vietnam",female
7772,"hanoi, vietnam",studied at trường đại học kinh tế - đại học quốc gia hà nội,went to hanoi – amsterdam high school,"hanoi, vietnam|hanoi, vietnam",notknown
7773,rach gia,no schools to show,went to thpt ischool rạch giá,tân châu|tân châu|kiên giang province,male
7774,works at xe khach mai thao,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",male
7775,no workplaces to show,no schools to show,went to trường thpt ca văn thỉnh- ca van thinh high school,"ho chi minh city, vietnam|bến tre",female
7776,no workplaces to show,studies tmđt at trường đại học ngân hàng tp.hcm - buh,"went to thpt nguyễn chí thanh, chợ vàm, phú tân, an giang",phú bình,female
7777,no workplaces to show,no schools to show,went to trường thpt phước bửu,no places to show,female
7778,no workplaces to show,studied công nghệ kỹ thuật ô tô at cộng đồng sinh viên trường cao đẳng kỹ thuật cao thắng,went to thpt phan đăng lưu - đắk lắk,"ban krong buk, đắc lắk, vietnam",notknown
7779,no workplaces to show,no schools to show,no schools to show,no places to show,male
7780,multimedia content creator at zenbooks.vn|multimedia content creator at zenbooks.vn,no schools to show,went to trường thpt chuyên quang trung - bình phước,"ho chi minh city, vietnam|ho chi minh city, vietnam",notknown
7781,no workplaces to show,studies international economics at trường đại học ngân hàng tp. hồ chí minh - hub,went to đoàn trường thpt nguyễn thị minh khai - bình dương|went to đoàn trường thpt nguyễn thị minh khai - bình dương|went to đoàn trường thpt nguyễn thị minh khai - bình dương,di an,male
7782,no workplaces to show,studies at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,"went to trường thpt lai vung 2, lai vung, đồng tháp",lai vung,notknown
7783,bác sỹ at bệnh viện đa khoa thị xã tân châu|bác sỹ at bệnh viện đa khoa thị xã tân châu|bác sỹ at bệnh viện đa khoa thị xã tân châu,studied bác sĩ ck1 nhi khoa at đại học y dược tp.hcm,went to trường thpt thủ khoa nghĩa,"chaudok, an giang, vietnam|an giang ngày nay",female
7784,no workplaces to show,no schools to show,went to thpt rạch sỏi,rach gia,male
7785,former accounting intern at jollibee vietnam|former accounting intern at jollibee vietnam|former accounting intern at jollibee vietnam,studied at ueh - trường đại học kinh tế tp.hcm,went to trường thpt chuyên lê khiết,quang ngai,female
7786,在籍者 at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,studied hệ thống thông tin at trường đại học công nghệ thông tin - đại học quốc gia tp.hcm,no schools to show,"ho chi minh city, vietnam|vung tau",male
7787,no workplaces to show,studied at học viện tài chính (academy of finance),no schools to show,"hanoi, vietnam|hanoi, vietnam",notknown
7788,tân châu,no schools to show,"went to thpt nguyễn quang diêu, tân châu, an giang",tân châu,male
7789,no workplaces to show,no schools to show,no schools to show,"phu my, vietnam|phu my, vietnam",notknown
7790,công ty xd-tm-dv lars,studied architecture at trường đại học văn lang,went to thpt đức hòa,"thành phố hồ chí minh, hồ chí minh, vietnam|tân an, long an",male
7791,no workplaces to show,no schools to show,no schools to show,"tân châu|shanghai, china",notknown
7792,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",female
7793,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|hóc môn, hồ chí minh, vietnam",notknown
7794,no workplaces to show,no schools to show,no schools to show,"binh son, quảng ngãi, vietnam|binh son, quảng ngãi, vietnam",notknown
7795,hoc sinh at thpt tân châu,no schools to show,no schools to show,"york, pennsylvania|angiang, an giang, vietnam",female
7796,"ho chi minh city, vietnam",no schools to show,no schools to show,tân uyên|bến tre,notknown
7797,ninh bình,no schools to show,no schools to show,"ninbinh, ninh bình, vietnam|ninh bình",female
7798,no workplaces to show,no schools to show,no schools to show,"phú lâm, an giang, vietnam|phú lâm, an giang, vietnam|phú lâm, an giang, vietnam",notknown
7799,tân châu,no schools to show,"went to thpt tân châu, tân châu, an giang",no places to show,female
7800,no workplaces to show,no schools to show,no schools to show,"kunes|cho moi, an giang",male
7801,barista at l'usine|barista at l'usine|barista at l'usine,studied marketing at hutech - đại học công nghệ tp.hcm,"went to thpt tân châu, tân châu, an giang","ohio city, ohio",female
7802,no workplaces to show,studied at trường cao đẳng kỹ thuật cao thắng,went to thpt hồng ngự 3,"ho chi minh city, vietnam|thuong thoi, ðồng tháp, vietnam",notknown
7803,sỉ lẻ túi xách quảng châu,no schools to show,no schools to show,"ho chi minh city, vietnam",female
7804,tân châu,studied ai rủ thì đi at an giang university,no schools to show,tân châu|tân châu,male
7805,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7806,worked at youtube,no schools to show,went to thcs nguyễn viết xuân,"pleiku|tinh pleiku, gia lai, vietnam",notknown
7807,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|tân châu",male
7808,works at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh|works at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh,studies kinh doanh quốc tế chuyên ngoại thương at ueh - trường đại học kinh tế tp.hcm|studies kinh doanh quốc tế chuyên ngoại thương at ueh - trường đại học kinh tế tp.hcm,no schools to show,"ho chi minh city, vietnam",female
7809,works at trường thpt số 2 nghĩa hành,no schools to show,no schools to show,quang ngai|quang ngai,notknown
7810,no workplaces to show,no schools to show,no schools to show,no places to show,female
7811,no workplaces to show,no schools to show,no schools to show,cà mau,female
7812,no workplaces to show,studied at cựu sv & sinh viên trường đại học sư phạm kỹ thuật tp.hcm,no schools to show,"ho chi minh city, vietnam",notknown
7813,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7814,thủ đức district,no schools to show,no schools to show,quang ngai,notknown
7815,no workplaces to show,studies at trường đại học tài chính - marketing,"went to thpt tân châu, tân châu, an giang","ho chi minh city, vietnam",notknown
7816,no workplaces to show,no schools to show,no schools to show,no places to show,male
7817,,,,,
7818,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7819,"works at trường đại học khoa học tự nhiên, đại học quốc gia thành phố hồ chí minh",studied cntt at chill for you,no schools to show,"binh dinh, nghia binh, vietnam|binh dinh, nghia binh, vietnam",male
7820,no workplaces to show,studies at trường đại học sư phạm tphcm,no schools to show,"ho chi minh city, vietnam|angiang, an giang, vietnam",notknown
7821,no workplaces to show,no schools to show,went to trường thcs trần quốc tuấn,"tinh pleiku, gia lai, vietnam|gia lai, gia lai, vietnam",female
7822,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7823,no workplaces to show,no schools to show,no schools to show,bến tre,notknown
7824,works at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh|works at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh|works at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh|works at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh|works at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh|works at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh|works at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh|works at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh|works at ban học tập - nghiên cứu khoa học - quan hệ quốc tế đoàn trường ueh,studied at ueh - trường đại học kinh tế tp.hcm|studied at ueh - trường đại học kinh tế tp.hcm,no schools to show,tra vinh,notknown
7825,no workplaces to show,no schools to show,no schools to show,di an,notknown
7826,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7827,no workplaces to show,no schools to show,no schools to show,"songkau, phú yên, vietnam|sông cầu",female
7828,thành viên ban tổ chức - xây dựng đoàn ueh at youth ueh community,studied at university of economics ho chi minh city - ueh,no schools to show,"gia lai, gia lai, vietnam|gia lai, gia lai, vietnam",female
7829,works at đại học quốc gia tp.hcm,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt nguyễn trung trực - kiên giang,"ho chi minh city, vietnam|rach gia",male
7830,tân châu,no schools to show,no schools to show,tân châu,female
7831,no workplaces to show,no schools to show,no schools to show,vĩnh long|vĩnh long,notknown
7832,tân châu,no schools to show,no schools to show,ben cat,female
7833,no workplaces to show,no schools to show,no schools to show,no places to show,female
7834,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7835,no workplaces to show,no schools to show,no schools to show,"tân châu|tân an, long an",notknown
7836,no workplaces to show,no schools to show,no schools to show,vĩnh long,notknown
7837,no workplaces to show,"studies at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",went to trường thpt trường chinh - đăk nông,no places to show,female
7838,no workplaces to show,no schools to show,no schools to show,"ho chi minh city, vietnam|chaudok, an giang, vietnam",female
7839,no workplaces to show,"studied at trường đại học công nghệ thông tin, đại học quốc gia thành phố hồ chí minh",no schools to show,"ho chi minh city, vietnam|thanh chuong",notknown
7840,no workplaces to show,studied foreign languages at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm|studied foreign languages at iuh - viện đt quốc tế & sau đại học - đh công nghiệp tp.hcm,no schools to show,"ho chi minh city, vietnam|hanoi, vietnam",notknown
7841,vp đảng ủy at phú long phú tân an giang,studies pháp luật at trường đại học trà vinh|studies pháp luật at trường đại học trà vinh,"went to thpt tân châu, tân châu, an giang",phú long|tân châu,female
7842,no workplaces to show,no schools to show,"went to thpt nguyễn chí thanh, phú tân, an giang","ho chi minh city, vietnam|angiang, an giang, vietnam",male
7843,boss at ny beauty 87 vườn chuối|boss at ny beauty 87 vườn chuối|boss at ny beauty 87 vườn chuối|boss at ny beauty 87 vườn chuối|boss at ny beauty 87 vườn chuối|boss at ny beauty 87 vườn chuối|boss at ny beauty 87 vườn chuối|boss at ny beauty 87 vườn chuối,no schools to show,no schools to show,"ho chi minh city, vietnam|ba ria",female
7844,no workplaces to show,studied at đại học công nghiệp hà nôi,went to trường thpt thuận thành số 1 - bắc ninh,thuan thanh|thuan thanh,notknown
7845,no workplaces to show,no schools to show,no schools to show,"hoa lac, an giang, vietnam|hoa lac, an giang, vietnam",notknown
7846,no workplaces to show,no schools to show,no schools to show,no places to show,notknown
7847,no workplaces to show,no schools to show,"went to thpt tân châu, tân châu, an giang","tân châu|angiang, an giang, vietnam",female
7848,no workplaces to show,no schools to show,no schools to show,"củ chi, hồ chí minh, vietnam",notknown
7849,no workplaces to show,no schools to show,went to thpt hồng ngự 3,hồng ngự|hồng ngự,notknown
7850,works at thpt lý thái tổ - bình dương|works at thpt lý thái tổ - bình dương,studied at dhsp tphcm,went to thpt phạm văn nghị - ý yên - nam định|went to thpt phạm văn nghị - ý yên - nam định,"an thuan, song be, vietnam|nam định, nam định, vietnam",male
7851,no workplaces to show,no schools to show,no schools to show,tra vinh,male
7852,works at tp.buonmathuot,studied at dai hoc su pham hue,no schools to show,quảng trị,male
7853,no workplaces to show,no schools to show,no schools to show,tân châu|tân châu,male
7854,can tho,studies răng-hàm-mặt ( bác sĩ rhm ) at can tho university of medicine and pharmacy,went to thpt nguyễn việt hồng,can tho|can tho,notknown
7855,tân châu,no schools to show,"went to thpt tân châu, tân châu, an giang|went to thpt tân châu, tân châu, an giang",tân châu,male
7856,no workplaces to show,no schools to show,went to nhạc viện tphcm,"long thành|ho chi minh city, vietnam",male
7857,no workplaces to show,no schools to show,no schools to show,can tho,notknown
